,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
512,512,common_voice_es_18576027.mp3,ajustan disputan  regatean  y al cabo  como rosario que se desgrana,they played together with rosary and the rosary story with their work,they adjust dispute bargain and after all just like a rosary being threshed,BLEU = 4.10 25.0/4.5/2.5/1.4 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.4761570692062378,0.11627906976744186,2.6512773036956787
513,513,common_voice_es_18576028.mp3,muerto de celos de rabia y de amor,doors left of arabia,out of jealousy anger and love,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.2958422899246216,0.08620689655172413,2.1270060539245605
514,514,common_voice_es_18588276.mp3,¿ puedo traer algunos juguetes puedes traer un juguete,can i bring some toys you can bring a toy,can i take my toys you can bring one,BLEU = 31.24 60.0/44.4/25.0/14.3 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.8706932663917542,0.7602601480152501,4.321402072906494
515,515,common_voice_es_18588277.mp3,vale yo me quedo contigo,o k i am wont to be with you,o k im staying with you,BLEU = 13.49 44.4/25.0/7.1/4.2 (BP = 1.000 ratio = 1.500 hyp_len = 9 ref_len = 6),0.8113662600517273,0.5952380952380953,3.33325457572937
516,516,common_voice_es_18588279.mp3,¿ qué dices si consigo a alguien para que cuide las ovejas esta noche,what a something for something to take in this team,what do you say if i get someone to take care of the sheep tonight,BLEU = 5.63 30.0/11.1/6.2/3.6 (BP = 0.607 ratio = 0.667 hyp_len = 10 ref_len = 15),0.3594491183757782,0.17624521072796934,2.2697601318359375
517,517,common_voice_es_18588315.mp3,un vino de españa,one from spain,a wine from spain,BLEU = 39.43 66.7/50.0/50.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.799818217754364,0.48076923076923084,3.7340500354766846
518,518,common_voice_es_18588316.mp3,fuimos al museo del prado para ver la exposición,we were the museum of prato to see the exposing,we went to prado museum to see the exposition,BLEU = 17.75 50.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.7305511832237244,0.49010989010989015,3.455923080444336
519,519,common_voice_es_18588317.mp3,estoy cansado de tantas pantallas,i am changed from the social screens,im tired of so many screens,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.5349679589271545,0.0819672131147541,3.666843891143799
520,520,common_voice_es_18588319.mp3,¡ es ella la salambó de los palacios de tequil,its how the solemn boat of tweeds palace,thats her the salambo of the palaces of tequil,BLEU = 5.80 25.0/7.1/4.2/2.5 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.49232253432273865,0.16853932584269662,2.7490713596343994
521,521,common_voice_es_18593446.mp3,se te va a enfriar,it is going to say,it will get cold,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4),0.4474036395549774,0.24390243902439024,2.890791416168213
522,522,common_voice_es_18593447.mp3,es de un naufragio seguro,it is a safety,its from a shipwreck without a doubt,BLEU = 7.55 25.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7),0.4784259796142578,0.14925373134328357,3.3892054557800293
523,523,common_voice_es_18593448.mp3,nada que interese a un hombre del espacio sólo a los juguetes ,nothing was interesting to a man of the space only the toys,nothing interesting for a spaceman only for the toys,BLEU = 8.91 50.0/9.1/5.0/2.8 (BP = 1.000 ratio = 1.333 hyp_len = 12 ref_len = 9),0.7834475636482239,0.45848267622461175,4.4803385734558105
524,524,common_voice_es_18593449.mp3,juan de guzmán es mi amigo y  sin embargo  yo jamás hubiera osado tanto,one de guzman is my friend and however it has never happened,juan de guzman is my friend yet i would not have dared to,BLEU = 29.17 41.7/36.4/30.0/22.2 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.6533584594726562,0.45650301464254955,3.431605339050293
525,525,common_voice_es_18593450.mp3,no te preocupes,dont worry,dont worry,BLEU = 100.00 100.0/100.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2),0.9910777807235718,0.9375,4.390268325805664
526,526,common_voice_es_18596822.mp3,los kilómetros recorridos por la aspiradora no se miden,the ones kilometers for the inspired feelings,the kilometers covered by the vacuum are not measured,BLEU = 6.50 42.9/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.45664340257644653,0.17045454545454547,2.630885124206543
527,527,common_voice_es_18596823.mp3,vamos a ponernos en camino,lets go to morrow,lets be on our way,BLEU = 12.44 25.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.5605658292770386,0.10204081632653061,3.3071601390838623
528,528,common_voice_es_18596824.mp3,ninguno de nosotros vale ya nada para ellos,none of them will not go to them,neither of us its worth it to them,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.5076444745063782,0.3194444444444444,3.345090389251709
529,529,common_voice_es_18596826.mp3,espere un momento bajamos con usted ,spare me we will go run after you,wait a moment we will go down with you,BLEU = 19.49 50.0/28.6/16.7/10.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.5247070789337158,0.4213483146067415,3.0288708209991455
530,530,common_voice_es_18598246.mp3,¿playa o montaña,to remain,beach or mountain,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3),0.3918106257915497,0.0,2.3431355953216553
531,531,common_voice_es_18598247.mp3,una tapatía de quince años que vive aquí merito,fifteen years old he lives in hereford,a fifteen year old from guadalajara who lives close to here,BLEU = 4.88 42.9/8.3/5.0/3.1 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11),0.674343466758728,0.3537735849056604,3.1119728088378906
532,532,common_voice_es_18598248.mp3,sin solidaridad no somos nada,if you dont like down we will not go,without solidarity we are nothing,BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 1.800 hyp_len = 9 ref_len = 5),0.3850671947002411,0.0925925925925926,2.527925968170166
533,533,common_voice_es_18598249.mp3,esto es un desastre,this is a detestable test,this is a mess,BLEU = 39.76 60.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4),0.7175791263580322,0.7181571815718157,3.513214588165283
534,534,common_voice_es_18598250.mp3,¡ mi rey querido,my king love,my beloved king,BLEU = 34.67 66.7/25.0/25.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3),0.8653562664985657,0.3333333333333333,4.127198696136475
535,535,common_voice_es_18598258.mp3,¿ queréis callaros no lo entendéis ¿ verdad ,you will not get out dont feel like you write,why dont you just shut up you dont get it right,BLEU = 5.37 40.0/5.6/3.1/1.8 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.45652416348457336,0.1834862385321101,3.1258654594421387
536,536,common_voice_es_18598259.mp3,antes de que aprenda a montar en bicicleta,before the costume came to stop to pause,before i learn to ride a bike,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7),0.37558940052986145,0.14084507042253522,2.4121949672698975
537,537,common_voice_es_18598260.mp3,¡ no ¡ por favor  ¡ por favor para ,no please we will be on,no please please stop,BLEU = 16.23 33.3/20.0/12.5/8.3 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4),0.5972539782524109,0.2380952380952381,3.2759029865264893
538,538,common_voice_es_18598469.mp3,la radio se ha estropeado,the radio has been stopped,the radio is broke,BLEU = 21.36 40.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4),0.7915938496589661,0.45731707317073167,3.8314507007598877
539,539,common_voice_es_18598470.mp3,las chicas no querían ir a la piscina,the girls tossed about in the back,the girls didnt want to go to the pool,BLEU = 10.92 42.9/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.45328834652900696,0.29040404040404044,3.026104211807251
540,540,common_voice_es_18598473.mp3,más vale aprovechar que tirar,it is better to crave,better to take advantage than to throw it,BLEU = 12.98 60.0/25.0/16.7/12.5 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8),0.46391257643699646,0.1948051948051948,3.2886435985565186
541,541,common_voice_es_18598490.mp3,y con grandes voces mandé a los caballerangos que ensillasen para partir inmediatamente,and with large forces it made mainly the capital that followed immediately,with a loud voice i sent the stable boys to saddle the horses to leave right away,BLEU = 2.65 16.7/4.5/2.5/1.4 (BP = 0.659 ratio = 0.706 hyp_len = 12 ref_len = 17),0.37949731945991516,0.060606060606060615,2.731149673461914
542,542,common_voice_es_18598491.mp3,con esa gracia extraña y ondulante de las razas nómadas,without flowers it is expended an automatic brace,with that strange and waving grace of nomadic race,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.365469366312027,0.0,2.073749542236328
543,543,common_voice_es_18598493.mp3,cruzó el rebocillo sobre el pecho y murmuró poniéndose encendida,he crossed the threshold of the cast and murmured put on scented,he crossed the mantilla over her chest and muttered as she turned on,BLEU = 13.18 41.7/18.2/10.0/5.6 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.45057353377342224,0.3962101636520241,3.0974762439727783
544,544,common_voice_es_18606046.mp3,las velas,the four,the candles,BLEU = 50.00 50.0/50.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2),0.5993383526802063,0.25,3.3375654220581055
545,545,common_voice_es_18606048.mp3,haz promoción del apartamento y seguro que te lo alquilarán,the promotion of the apartment and safe they will go,advertise the apartment and somebody will rent it,BLEU = 16.78 40.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.4864490330219269,0.45731707317073167,3.183682680130005
546,546,common_voice_es_18606049.mp3,ya ves hijo  haciendo yoga,you son daughter you have money,you see son doing yoga,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.4433697760105133,0.19607843137254904,2.7483603954315186
547,547,common_voice_es_18606050.mp3,hermanito dice hermanito  anda ,brother say the brother o k,little brother says little brother come on,BLEU = 8.17 33.3/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.5427702069282532,0.3703703703703703,2.997614622116089
548,548,common_voice_es_18608439.mp3,los bosques de la masieta no tienen sotobosque,the forests have no soda forests,the masieta forests have no undergrowth,BLEU = 32.47 66.7/40.0/25.0/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.47237303853034973,0.5260416666666666,3.3175745010375977
549,549,common_voice_es_18608440.mp3,chicos coged todos los arpones,all of the bodies,guys take all the harpoons,BLEU = 14.79 50.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.4481191337108612,0.20408163265306123,2.6806046962738037
550,550,common_voice_es_18608441.mp3,el animal no siente amenaza por la presencia humana,the animal does not die by human presence,the animal doesnt feel threatened by human presence,BLEU = 25.85 62.5/42.9/16.7/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.7972238659858704,0.605,4.372574806213379
551,551,common_voice_es_18608442.mp3,me dió alcance y murmuró emparejándose,he said the race and murmured in couple,he got closer and murmured by my side,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.485419362783432,0.3194444444444444,3.225276470184326
552,552,common_voice_es_18608443.mp3,hube de castigarle con la espuela y le puse al galope,you might be hoisted and cap the spur,i had to punished them with the spurs for a faster pace,BLEU = 3.35 12.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.4337109923362732,0.16163793103448273,2.700995445251465
553,553,common_voice_es_18608444.mp3,la parra y la higuera verdean en primavera,the pablo and the whites coming in spring,the grapevine and the fig green in spring,BLEU = 16.52 62.5/28.6/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.5036481022834778,0.5575,3.0250823497772217
554,554,common_voice_es_18608446.mp3,es imposible saber el punto exacto donde se encuentra esa isla,it is impossible to know the exact point where this island,its impossible to know the exact location of the island,BLEU = 36.72 54.5/40.0/33.3/25.0 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.8411070704460144,0.5667811679127096,4.799905300140381
555,555,common_voice_es_18608447.mp3,tiene la cabeza pregonada,they have the head,has the head proclaimed,BLEU = 31.95 50.0/33.3/25.0/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4),0.540583074092865,0.46875,3.073406457901001
556,556,common_voice_es_18608448.mp3,ya pasado lo de atrás lo de menos es lo demás,i have passed on back i have passed him,whats in the past is in the past,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8),0.3700315058231354,0.0,2.4795777797698975
557,557,common_voice_es_18626196.mp3,oíase el ruido lejano de la lluvia,to day it is wealthy far of the rice,the distant sound of the rain could be heard,BLEU = 9.54 22.2/12.5/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.3431047201156616,0.2839506172839506,2.7225425243377686
558,558,common_voice_es_18626198.mp3,no no diga nada,no nothing was nothing,no dont say anything,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4),0.6051327586174011,0.125,3.039537191390991
559,559,common_voice_es_18626200.mp3,no creo que sea conveniente lo conveniente es que desconectes,i dont think it is the convent conveniences it is that on the continent,i dont think its advisable its best that you unplug it,BLEU = 12.01 35.7/15.4/8.3/4.5 (BP = 1.000 ratio = 1.273 hyp_len = 14 ref_len = 11),0.42350661754608154,0.45231071779744353,2.7642099857330322
560,560,common_voice_es_18626201.mp3,todos los cambios se han guardado,all changes were carried out,all the changes have been saved,BLEU = 10.40 40.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.7167804837226868,0.1694915254237288,3.983431816101074
561,561,common_voice_es_18626727.mp3,¿ quieres que te baje hoy a la playa,you must go to the beach,do you want me to take you to the beach today,BLEU = 14.11 66.7/40.0/25.0/16.7 (BP = 0.435 ratio = 0.545 hyp_len = 6 ref_len = 11),0.5999302268028259,0.35714285714285715,3.382946491241455
562,562,common_voice_es_18626728.mp3,pasa un momento,he spends a moment,come in for a moment,BLEU = 24.88 50.0/33.3/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.6953527331352234,0.38265306122448983,3.971034049987793
563,563,common_voice_es_18626729.mp3,no no son las fiestas  es que,no its not the first is it,no its not about the parties the thing is,BLEU = 20.87 71.4/33.3/20.0/12.5 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.555804431438446,0.5068181818181817,2.9346680641174316
564,564,common_voice_es_18626730.mp3,trabajo de común trabajo de ningún,he works as a common and working job,everyones work anyones work,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 8 ref_len = 4),0.4966685473918915,0.22727272727272727,3.6526095867156982
565,565,common_voice_es_18626731.mp3,volveremos a veracruz,will vera cruz,well return to veracruz,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.4380052387714386,0.0,3.6913509368896484
566,566,common_voice_es_18630643.mp3,no no  no no funciona  no ,no no no no,no no no it does not work no,BLEU = 23.51 100.0/66.7/50.0/50.0 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8),0.7778481245040894,0.4934210526315789,3.5956432819366455
567,567,common_voice_es_18630645.mp3,¿ se puede fabricar con esto un sistema de rastreo,it can be manuated with this terrestrial system,can we create a tracking system with this,BLEU = 13.13 50.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.6340612173080444,0.39453125,3.303229331970215
568,568,common_voice_es_18630646.mp3,no son para esto son como papel de fumar,they are not for this they are not allowed a diploma,these wont work because they are like cigarette paper,BLEU = 7.50 18.2/10.0/5.6/3.1 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9),0.42744651436805725,0.20380434782608692,3.049966812133789
569,569,common_voice_es_18630647.mp3,no te lo hemos dicho para que no perdieras la tranquilidad en tus estudios,we have not time to do the franchise in your studies,we didnt tell you so you dont miss your tranquility with your studies,BLEU = 6.92 27.3/10.0/5.6/3.1 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.4860226809978485,0.19965277777777776,2.7828874588012695
570,570,common_voice_es_18630648.mp3,tengo devoción por las ciruelas,i have no devotion for servants,i love prunes,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 2.000 hyp_len = 6 ref_len = 3),0.48440971970558167,0.15151515151515152,3.3351080417633057
571,571,common_voice_es_18630670.mp3,yo milagrosamente ileso  puse mano al machete,ive started my leg aching mother,i miraculously unharmed yelled,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4),0.39977237582206726,0.0,2.45042085647583
572,572,common_voice_es_18630674.mp3,felices seis ainhoa ¡ bien ¿ te ha gustado,happy is ainhoe good o k,happy six ainhoa good did you like it,BLEU = 6.92 33.3/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.5152738690376282,0.12820512820512822,3.3041810989379883
573,573,common_voice_es_18630676.mp3,qué fresca más agradable,what a scandal,what a nice coolness,BLEU = 39.43 66.7/50.0/50.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.625577986240387,0.48076923076923084,2.9633607864379883
574,574,common_voice_es_18634522.mp3,¿ no estamos oficialmente juntos,we are not officially together,arent we officially together,BLEU = 23.64 60.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4),0.920693576335907,0.6233062330623306,4.524822235107422
575,575,common_voice_es_18634523.mp3,es mejor cortar quince segundos ,it is better to be starved,its better to cut fifteen seconds,BLEU = 16.23 33.3/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.4924479126930237,0.42592592592592593,3.0446693897247314
576,576,common_voice_es_18634525.mp3,palabra dada palabra sagrada,word palamarus,you must keep your promises,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.223 ratio = 0.400 hyp_len = 2 ref_len = 5),0.34923025965690613,0.0,2.92415189743042
577,577,common_voice_es_18634528.mp3,donde esperaba hacer un alto,where did wait,where he expected to stop,BLEU = 14.13 33.3/25.0/25.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5),0.44410622119903564,0.20833333333333331,3.155034303665161
578,578,common_voice_es_18634529.mp3,hay alerta por nevadas,they are opened by nels,there is a blizzard watch,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.4776175320148468,0.0,2.352217435836792
579,579,common_voice_es_18634530.mp3,¡ por favor ¡ escuchen ,please listen,please listen,BLEU = 100.00 100.0/100.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2),0.9857842326164246,0.9375,4.3639068603515625
580,580,common_voice_es_18636212.mp3,va reíd un poco muy bien ¡así,come on i received a very good very good,come on have a laugh very good like that,BLEU = 14.26 55.6/25.0/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.5916649103164673,0.4955555555555556,3.019275665283203
581,581,common_voice_es_18636214.mp3,apenas lo advertí me detuve y mandé detener a mi gente,i barely stopped me and yet stopped my people,once i saw it i stopped and i stopped my people,BLEU = 16.90 66.7/25.0/14.3/8.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.5929656028747559,0.4732510288065843,3.3858346939086914
582,582,common_voice_es_18636215.mp3,pero de alguna manera me di cuenta de que no me estaba perdiendo nada,but some one happens to count on you,but i just realized that i wasnt missing anything,BLEU = 4.87 12.5/7.1/4.2/2.5 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.4187067449092865,0.11235955056179774,2.6734697818756104
583,583,common_voice_es_18636216.mp3,como esas reminiscencias que los sueños nos dan a veces de la vida,like those reminiscences that the dreams of life,like those memories that dreams give us sometimes in life,BLEU = 10.82 62.5/14.3/8.3/5.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.6668822169303894,0.3795918367346939,3.8780460357666016
584,584,common_voice_es_18640861.mp3,viéndome ya en pie huyó velozmente alborotando la casa con sus trinos,when he came to me i raised my hunting house with his houses,looking at me standing up fled quickly disrupting the house with its trills,BLEU = 6.84 23.1/8.3/4.5/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13),0.3865058124065399,0.1965811965811966,2.5715503692626953
585,585,common_voice_es_18640863.mp3,sacudido por largo estremecimiento me acosté,hes something for long times,i was shook by the big shuddering and i lied down,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.32690951228141785,0.0,2.4264140129089355
586,586,common_voice_es_18640864.mp3,pido hora en la peluquería,i feel sorry,i make an appointment in the hairdresser,BLEU = 7.25 33.3/25.0/25.0/0.0 (BP = 0.264 ratio = 0.429 hyp_len = 3 ref_len = 7),0.3761996328830719,0.07575757575757576,2.7253968715667725
587,587,common_voice_es_18640883.mp3,es mejor que lo dejemos,it is better to leave it,its better if we leave it,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.8974436521530151,0.5260416666666666,4.256093502044678
588,588,common_voice_es_18640885.mp3,al verme hizo una gentil cortesía,albany began an agent,they showed a gentle courtesy when they saw me,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9),0.3675621747970581,0.0,2.6471171379089355
589,589,common_voice_es_18640886.mp3,estando en el mismo barco que ella ha sido hacerla infeliz,being in the same ship that has been making happy,being in the same ship only made her unhappy,BLEU = 39.28 50.0/44.4/37.5/28.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.6047739386558533,0.5472527472527473,3.709477186203003
590,590,common_voice_es_18640887.mp3,capítulo veintiuno,chapter twenty eight,chapter twenty one,BLEU = 55.03 66.7/50.0/50.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3),0.9614174962043762,0.625,4.542491912841797
591,591,common_voice_es_18644522.mp3,me encanta que su hija me haya invitado,my love to their daughter invited me,im so happy that your daughter invited me,BLEU = 21.19 42.9/33.3/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.6299764513969421,0.3727144866385373,3.704409122467041
592,592,common_voice_es_18644523.mp3,yo creía haber roto para siempre las redes amorosas del pecado,i thought id think up the love man of the sin,i thought that i had broken forever the love nets of sin,BLEU = 10.71 54.5/20.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.5394008159637451,0.25210084033613445,2.9497599601745605
593,593,common_voice_es_18644524.mp3,siempre me habían faltado los ánimos como a una romántica damisela,they had always had minimum of romance as a romantic romance,i had always lacked the mood like a romantic damsel,BLEU = 10.60 36.4/20.0/5.6/3.1 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.5443666577339172,0.31250000000000006,3.33518385887146
594,594,common_voice_es_18644525.mp3,antiguos salteadores que fatigados de la vida aventurera y despechados del botín incierto,former winners that were paddigators that was left with a lot of certain,old highwaymen are tired of the adventurous life and angry of the uncertain loot,BLEU = 2.86 7.7/4.2/2.3/1.2 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14),0.3984030783176422,0.07194244604316546,2.8645236492156982
595,595,common_voice_es_18644526.mp3,su primo es juez,its cousin,their cousin is a judge,BLEU = 11.16 50.0/50.0/0.0/0.0 (BP = 0.223 ratio = 0.400 hyp_len = 2 ref_len = 5),0.527868390083313,0.10638297872340426,3.164264678955078
596,596,common_voice_es_18648694.mp3,no es un juguete volador,not a toy,it is not a flying toy,BLEU = 23.17 100.0/50.0/50.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6),0.6718725562095642,0.44834307992202727,3.904881715774536
597,597,common_voice_es_18648696.mp3,sólo quiero hablar contigo un minuto,i only want to talk a minute,i just want to talk to you for a minute,BLEU = 20.96 85.7/50.0/20.0/12.5 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.8969429135322571,0.4395761741122566,4.649350643157959
598,598,common_voice_es_18648697.mp3,¿ qué tal a tres de cinco,how about three out o five,what about three of five,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.7952918410301208,0.5010893246187365,4.079448699951172
599,599,common_voice_es_18649933.mp3,oficial tengo una idea,officer it has an idea,officer i have an idea,BLEU = 23.64 60.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.7866069078445435,0.5111111111111111,4.25319766998291
600,600,common_voice_es_18649935.mp3,bueno voy a poner el barco al pairo  ¿ eh,well i will take you the ship to the temple a,well im going to put the ship into irons o k,BLEU = 8.91 36.4/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.5343713760375977,0.18181818181818182,3.003474235534668
601,601,common_voice_es_18649936.mp3,si creyese que puedo volar,if you believe i can fly,if i believed i can fly,BLEU = 32.47 66.7/40.0/25.0/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.9166333079338074,0.8066666666666668,4.291470527648926
602,602,common_voice_es_18649941.mp3,¡ arriba ¡ arriba  ,of course arabella,up up,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 3 ref_len = 2),0.43079179525375366,0.0,2.776045322418213
603,603,common_voice_es_18649943.mp3,no le gusta nada ir al centro de día,he does not like to leave her without a day,he doesnt like at all to go to the center on daylight,BLEU = 4.52 30.0/5.6/3.1/1.8 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.49201861023902893,0.1694915254237288,3.4125654697418213
604,604,common_voice_es_18649944.mp3,uno era el nuestro,one was nest,one was ours,BLEU = 55.03 66.7/50.0/50.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3),0.5747237801551819,0.625,3.1794471740722656
605,605,common_voice_es_18649945.mp3,¡ rápido ¡ agarra mi cola ,hurry lets go,hurry up hold my tail,BLEU = 14.13 33.3/25.0/25.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5),0.6133835911750793,0.10416666666666666,3.13433575630188
606,606,common_voice_es_18649946.mp3,como no le conoces me explico tus celos,dont know its plain to you,since you dont know them they explained me about your jealousy,BLEU = 7.81 50.0/20.0/12.5/8.3 (BP = 0.435 ratio = 0.545 hyp_len = 6 ref_len = 11),0.4356352984905243,0.24338624338624337,2.806715726852417
